,player_name,player_id,pro_team,projected_points,year,eligible_slots,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_27,proj_28,proj_29,proj_30,proj_31,proj_33,proj_34,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_49,proj_50,proj_51,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_210,proj_211,proj_212,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_kickoffReturnTouchdowns,proj_puntReturnTouchdowns,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_kickoffReturnYards,proj_puntReturnYards,proj_116,proj_117,proj_puntsReturned,proj_119,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,proj_defensiveAssistedTackles,proj_defensiveSoloTackles
33,DeVonta Smith,4241478,PHI,237.89,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,66.43796512,6.016396397,0.26964384,0.278288119,0.181861286,225.0,112.0,56.0,45.0,22.0,90.35371941,3.394117403,0.104972703,127.7859967,12.50026468,0.26964384,0.004441432,,1.009416363,1.009416363,,0.565273163,0.565273163,0.565273163,17.0,,53.05075482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Chase Brown,4362238,CIN,271.46,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",240.3168761,61.55024396,7.399260943,0.502331384,209.0,104.0,52.0,41.0,20.0,48.0,24.0,0.498451591,0.348916113,2.831383301,0.096624249,4.354060207,25.56472514,2.817585287,0.131861957,0.04037325,0.026383919,86.0,43.0,21.0,17.0,8.0,64.14912668,0.271074295,0.008383741,80.08635374,6.774844022,0.634193341,0.010641558,1.908965243,0.50957076,2.418536003,0.878124012,0.285359626,1.163483638,1.163483638,17.0,57.5186517,26.60871819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Broncos D/ST,-16007,DEN,127.84,2026,"['D/ST', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.310716074,1.40460691,4.596895343,3.745618428,0.122386924,1.558266457,12.93672198,6.821810557,1.936980137,0.260835781,45.27000892,90.54001784,0.269746144,0.314479004,1.040935375,0.517331082,2.264878528,10.49509316,1024.980393,341.0,204.0,36.98245195,84.62428618,1519.889139,437.4158914,151.0,60.0,43.0,17.0,317.7855711,2.468703055,2.851777666,1.40460691,0.212819229,0.004256385,18.69326889,5447.733929,0.809320972,6.304184415,4.557754949,3.492858933,1.490854422,0.255575044,0.085191681,0.004259584,320.454937,,
36,Jayden Daniels,4426348,WSH,317.32,2026,"['QB', 'OP', 'BE', 'IR']",130.9574402,39.3983886,5.118501262,0.30103346,133.0,66.0,33.0,26.0,13.0,26.0,13.0,0.25727595,0.180093165,1.153922546,0.0394,5.114429583,,,,,,,,,,,,,,,,2.049079127,0.033815598,1.458025754,,7.685363227,0.670691847,,3.659813834,13.56705989,17.0,36.45901037,,520.2573994,347.4051681,172.8522313,226.7144626,22.36077548,770.0,385.0,192.0,154.0,77.0,38.0,69.0,34.0,2.988993122,1.953307005,2.657922425,0.359015628,1.748045667,9.907246056,0.667756323,39.07166069,6.227337473,2.989121987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Jeremiyah Love,4870808,ARI,277.06,2026,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",254.7769265,66.41483025,6.671387695,0.340042453,225.0,112.0,56.0,45.0,22.0,50.0,25.0,0.532159859,0.372511901,3.300114433,0.112620244,4.431532045,28.75188139,2.247669913,0.123710192,0.046126344,0.030143566,97.0,48.0,24.0,19.0,9.0,65.17714631,0.363708514,0.011248717,85.92810991,7.499284814,0.463752645,0.01204563,2.179963923,0.557679338,2.737643261,1.002783405,0.312300429,1.315083834,1.315083834,17.0,60.64683837,28.10410805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Malik Nabers,4595348,NYG,230.76,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",4.192054236,1.350908871,0.139444429,0.005859513,4.0,2.0,1.0,,,,,0.007706517,0.005394562,0.001129409,3.85e-05,5.156074021,66.78216758,6.865061212,0.367276996,0.207641967,0.135694025,213.0,106.0,53.0,42.0,21.0,81.37676102,3.234090549,0.100023419,128.5626707,13.13046462,0.37313651,0.005652401,0.062934914,1.221701618,1.284636532,0.02895006,0.684152906,0.713102967,0.713102967,16.0,3.038566668,49.73904183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Chris Olave,4361370,NO,244.62,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,68.38800036,6.442195967,0.336773845,0.20404286,0.133342009,232.0,116.0,58.0,46.0,23.0,90.4974001,3.633236301,0.112368133,142.3174431,12.84673377,0.336773845,0.004847371,,1.101675312,1.101675312,,0.616938175,0.616938175,0.616938175,17.0,,54.17178398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Garrett Wilson,4569618,NYJ,247.45,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",2.172129233,0.633844678,0.093599419,0.010578061,2.0,1.0,,,,,,0.003988199,0.00279174,0.000221538,7.56e-06,4.96073593,68.44312128,5.115129355,0.623276323,0.172034882,0.112424795,232.0,116.0,58.0,46.0,23.0,100.0642337,3.640699234,0.112598945,148.6515679,11.62786161,0.633854384,0.008627609,0.041659885,1.919160426,1.960820311,0.019163547,1.074729839,1.093893386,1.093893386,17.0,2.63756553,55.83556292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Breece Hall,4427366,NYJ,272.18,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",264.9997664,68.41718235,7.55145498,0.853421472,232.0,116.0,58.0,46.0,23.0,52.0,26.0,0.556240322,0.389368225,3.502680285,0.11953304,4.389030661,25.64131574,2.679699732,0.327004281,0.097438592,0.06367612,87.0,43.0,21.0,17.0,8.0,52.13627088,0.272395082,0.00842459,63.70781482,8.360827503,1.180425753,0.0128,2.438664524,0.479784854,2.918449378,1.121785681,0.268679518,1.390465199,1.390465199,17.0,63.07337128,23.85011383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Tetairoa McMillan,4685472,CAR,240.31,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,70.60444905,6.28806586,0.381502544,0.240019393,0.156852673,240.0,120.0,60.0,48.0,24.0,83.38838432,3.910608806,0.120946664,141.0273495,14.39379889,0.381502544,0.006327857,,1.4381494,1.4381494,,0.805363664,0.805363664,0.805363664,17.0,,53.52743501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Seahawks D/ST,-16026,SEA,119.78,2026,"['D/ST', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273150466,1.233857243,4.118530383,3.471819001,0.124584026,1.592168353,12.8014921,7.245011227,1.864890231,0.258325949,42.38936732,84.77873465,0.477137987,0.482336445,1.070604818,0.521563535,2.676226811,11.14617112,1068.15334,356.0,213.0,47.14668545,93.72296399,1546.529694,396.4638566,154.0,61.0,39.0,15.0,330.8627806,2.467714486,3.088897788,1.778456302,0.519070978,0.048503354,19.46251651,5509.419016,0.681021532,5.448172258,4.256384577,3.660490736,1.957936905,0.681021532,0.255383075,0.059589384,324.0834715,,
44,Davante Adams,16800,LAR,231.96,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,59.7765184,10.63925528,0.144974372,0.209937075,0.137193878,203.0,101.0,50.0,40.0,20.0,67.5572421,2.61748733,0.080953216,123.6773734,15.04207071,0.144974372,0.002888811,,0.656547877,0.656547877,,0.367666811,0.367666811,0.367666811,17.0,,46.62220325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Zay Flowers,4429615,BAL,238.06,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",9.754035471,3.37288436,0.448782315,0.011620878,11.0,5.0,2.0,2.0,1.0,1.0,,0.017983013,0.012588109,0.008074715,0.000275559,5.878493499,68.99103494,5.523414136,0.182015045,0.447090328,0.292173529,234.0,117.0,58.0,46.0,23.0,81.7799816,3.7088194,0.114705755,116.6086128,14.34149985,0.193635922,0.007944628,0.192407806,1.61318942,1.805597226,0.088507591,0.903386075,0.991893666,0.991893666,17.0,4.935217388,52.09179122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Cam Skattebo,4696981,NYG,241.19,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",249.320657,61.58753049,7.274406019,0.305559158,209.0,104.0,52.0,41.0,20.0,49.0,24.0,0.519431447,0.363602013,2.84,0.097,4.199363305,21.46886011,1.63221854,0.087338871,0.057265649,0.037423101,72.0,36.0,18.0,14.0,7.0,49.25945907,0.182108762,0.00563223,60.76099205,7.409147982,0.392898029,0.010875482,2.063921678,0.407778748,2.471700426,0.949403972,0.228356099,1.177760071,1.177760071,17.0,57.9939834,20.81004281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Kyren Williams,4430737,LAR,231.67,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",236.5432305,63.01498581,10.17751152,0.152631997,214.0,107.0,53.0,42.0,21.0,47.0,23.0,0.489733597,0.342813518,2.969722865,0.101345248,4.528790601,13.16567615,1.644339552,0.022408654,0.035157676,0.022975541,44.0,22.0,11.0,8.0,4.0,33.42132008,0.083980298,0.002597329,44.97359032,6.6968179,0.17504065,0.010170141,2.025247457,0.286148301,2.311395759,0.93161383,0.160243049,1.091856879,1.091856879,17.0,60.20135866,13.31248792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014871208,,,,,,,,,,,14.87120808,,,1.0,,,,,,,,,,,,,,,,,,,,
48,Javonte Williams,4361579,DAL,257.23,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",287.4794827,73.90202787,11.0860057,0.417751622,251.0,125.0,62.0,50.0,25.0,57.0,28.0,0.609902181,0.426931526,4.093465492,0.139694272,4.370170914,12.84666636,1.511047907,0.054061555,0.038456593,0.025131383,43.0,21.0,10.0,8.0,4.0,37.06820398,0.081792029,0.00252965,50.88286281,5.891661983,0.471813177,0.011332773,2.281454647,0.29417552,2.575630167,1.049469138,0.164738291,1.214207429,1.214207429,17.0,70.22245834,13.93967833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Jason Myers,2473037,SEA,158.5,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.43815471,9.0139644,2.57580969,8.501376867,10.3016736,1.800296733,18.15437917,18.558162,0.403782829,33.09391075,37.8738,4.779889252,42.61715871,43.48689665,0.869737933,6.43815471,9.0139644,2.57580969,1274.853688,232.2205611,1507.07425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Jalen Hurts,4040715,PHI,319.7,2026,"['QB', 'OP', 'BE', 'IR']",106.3082177,25.77680148,9.167487791,0.274632251,87.0,43.0,21.0,17.0,8.0,21.0,10.0,0.206237159,0.144366012,0.493,0.0168,4.122029648,,,,,,,,,,,,,,,,1.330121183,0.037578849,1.410273611,,8.540647593,0.648725861,,4.071305372,13.2413147,17.0,30.16108509,,498.9735351,327.6251392,171.3483959,222.3915032,23.57424041,756.0,378.0,189.0,151.0,75.0,37.0,65.0,32.0,2.885469359,1.885654226,2.486986109,0.335926614,1.055488931,9.170009331,0.656598228,38.52312077,7.130373982,3.422579511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Emeka Egbuka,4567750,TB,228.42,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",2.182715759,0.700212679,0.102181031,0.009338595,2.0,1.0,,,,,,0.004007658,0.00280536,0.00027886,9.52e-06,5.453580246,66.37191742,7.494041915,0.65006001,0.275566277,0.180082562,225.0,112.0,56.0,45.0,22.0,69.66708094,3.385491226,0.104705914,127.9800898,16.19592182,0.659398606,0.004609224,0.031823413,1.015727437,1.047550849,0.01463877,0.568807364,0.583446134,0.583446134,17.0,2.682702228,48.90885735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Tee Higgins,4239993,CIN,218.0,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,56.19276799,8.331250784,0.389814718,0.223175249,0.145845025,191.0,95.0,47.0,38.0,19.0,73.10206033,2.233782239,0.069086049,114.4090768,13.06771726,0.389814718,0.003477686,,0.790383118,0.790383118,,0.442614546,0.442614546,0.442614546,17.0,,45.26223286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Joe Burrow,3915511,CIN,302.6,2026,"['QB', 'OP', 'BE', 'IR']",51.76519804,11.12889155,2.077744279,0.141074473,37.0,18.0,9.0,7.0,3.0,10.0,5.0,0.097606606,0.068324624,0.091193253,0.003112076,3.654794407,,,,,,,,,,,,,,,,1.682893923,0.026116856,0.464450628,,5.935649077,0.213647289,,2.839822545,13.71140911,17.0,13.15395274,,569.2318776,385.3488375,183.8830402,242.4943761,33.00848014,824.0,412.0,206.0,164.0,82.0,41.0,77.0,38.0,3.383649413,2.211214891,3.396057738,0.458718355,1.541819449,10.87158657,0.676962856,40.55881724,5.471198449,2.626175256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Travis Etienne Jr.,4239996,NO,240.45,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",257.8940933,65.88129236,6.09182818,0.307925173,223.0,111.0,55.0,44.0,22.0,51.0,25.0,0.539454351,0.377618046,3.241856233,0.111,4.342798068,22.14597347,2.058524248,0.10768429,0.065774309,0.042983511,75.0,37.0,18.0,15.0,7.0,44.61304383,0.19420564,0.00600636,60.21122594,8.438822296,0.415609464,0.009059488,1.75532189,0.303652757,2.058974647,0.807448069,0.170045544,0.977493613,0.977493613,17.0,60.09789721,20.24272084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Jaylen Waddle,4372016,DEN,212.6,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",2.045455304,0.714070783,0.081358851,0.004980393,2.0,1.0,,,,,,0.003755358,0.00262875,0.000292634,9.99e-06,5.934719421,58.30470913,6.003347748,0.364142867,0.224164046,0.146491204,198.0,99.0,49.0,39.0,19.0,76.65277277,2.456020779,0.075959406,118.6450634,12.93077888,0.36912326,0.005240962,0.030958748,1.160169029,1.191127777,0.014241024,0.649694656,0.66393568,0.66393568,17.0,2.666794941,46.10970537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Terry McLaurin,3121422,WSH,217.01,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,60.96242024,5.701278959,0.444754637,0.265359438,0.173412393,207.0,103.0,51.0,41.0,20.0,80.16980594,2.74981578,0.085045849,118.6912943,12.92707562,0.444754637,0.005061491,,1.15033877,1.15033877,,0.644189711,0.644189711,0.644189711,17.0,,48.0337498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Bucky Irving,4596448,TB,206.77,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",244.464165,58.44703728,5.340906521,0.488119614,198.0,99.0,49.0,39.0,19.0,48.0,24.0,0.508080577,0.355656404,2.550503012,0.087,4.064397879,17.32079266,1.744877317,0.151395611,0.077290872,0.050509585,58.0,29.0,14.0,11.0,5.0,36.82971958,0.121713473,0.003764334,45.3262818,7.994996393,0.639515225,0.008854654,1.74893565,0.263485691,2.012421341,0.804510399,0.147551987,0.952062386,0.952062386,17.0,54.45483273,16.07837691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Ladd McConkey,4612826,LAC,219.84,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,60.82562385,6.269147957,0.155193334,0.236983834,0.154868935,206.0,103.0,51.0,41.0,20.0,79.61879072,2.734666158,0.084577304,122.1449836,12.98733121,0.155193334,0.004505967,,1.024083407,1.024083407,,0.573486708,0.573486708,0.573486708,17.0,,48.07623651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069970794,,,,,,,,,,,69.97079378,,,6.0,2.0,,,,,,,,,,,,,,,,,,,
59,Kyle Pitts Sr.,4360248,ATL,184.33,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,50.40453959,3.190114971,0.18718053,0.138714978,0.090650238,171.0,85.0,42.0,34.0,17.0,80.35680831,1.675130131,0.051808148,114.9714265,10.66340477,0.18718053,0.002161878,,0.491335928,0.491335928,,0.27514812,0.27514812,0.27514812,17.0,,42.10005571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Quinshon Judkins,4685702,CLE,225.14,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",316.2872621,72.96618938,7.222472754,0.437961762,248.0,124.0,62.0,49.0,24.0,63.0,31.0,0.679998206,0.475998744,3.98,0.136,3.921831095,12.98616702,0.727439307,0.051771445,0.038165715,0.024941295,44.0,22.0,11.0,8.0,4.0,31.81772761,0.082696291,0.002557617,41.39828257,6.938422569,0.489733207,0.006552728,1.353134348,0.136122017,1.489256365,0.6224418,0.07622833,0.69867013,0.69867013,17.0,68.55517093,12.48788883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Carnell Tate,4871023,TEN,210.35,2026,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,62.83250631,4.638152284,0.073009759,0.229835425,0.15019745,213.0,106.0,53.0,42.0,21.0,77.92979034,2.964733142,0.091692778,126.8593992,13.70660183,0.073009759,0.006249075,,1.420244416,1.420244416,,0.795336873,0.795336873,0.795336873,17.0,,47.96513117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Jameson Williams,4426388,DET,207.36,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",6.963804703,2.652384018,0.58912977,0.011092069,9.0,4.0,2.0,1.0,,1.0,,0.012819411,0.008973587,0.004924203,0.000168044,6.474984613,60.52804084,5.697229595,0.125770739,0.449010587,0.293428419,205.0,102.0,51.0,41.0,20.0,64.19407248,2.699942813,0.083503386,102.1819766,16.02915432,0.136862808,0.003377762,0.075127689,0.692545603,0.767673292,0.034558737,0.387825537,0.422384275,0.422384275,17.0,4.456756533,44.18706333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Jaxson Dart,4689114,NYG,300.58,2026,"['QB', 'OP', 'BE', 'IR']",100.779611,32.539639,6.624456591,0.278366206,110.0,55.0,27.0,22.0,11.0,20.0,10.0,0.194955723,0.136469006,0.786742521,0.0268,5.488946204,,,,,,,,,,,,,,,,1.398614765,0.034313592,1.217845925,,7.798543627,0.560209125,,3.718944023,13.87657343,17.0,31.81130955,,503.8432451,327.3565775,176.4866675,217.0410204,20.89627675,737.0,368.0,184.0,147.0,73.0,36.0,65.0,32.0,2.760056462,1.803696898,2.292676015,0.309680415,1.120248559,10.15762941,0.649719096,40.72494762,6.580697702,3.158734897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Sam LaPorta,4430027,DET,188.0,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,46.3599749,5.365958124,0.118459855,0.160824497,0.105098809,157.0,78.0,39.0,31.0,15.0,78.30131742,1.334530599,0.041274142,102.1819766,10.06521473,0.118459855,0.00294921,,0.670274887,0.670274887,,0.375353937,0.375353937,0.375353937,17.0,,40.62521281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Ka'imi Fairbairn,2971573,HOU,157.68,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.040364962,9.613296,2.572931038,9.265646649,10.986624,1.720977351,19.5941592,19.79208,0.1979208,35.90017081,40.392,4.491829189,31.12104125,31.75616454,0.635123291,7.040364962,9.613296,2.572931038,1384.958583,222.3198809,1607.278464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Rams D/ST,-16014,LAR,116.98,2026,"['D/ST', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263763764,1.191191191,3.998998999,3.403403403,0.123525075,1.578363557,12.2466666,8.4188016,1.94460122,0.262702081,43.70934552,87.41869105,0.148502965,0.240913571,1.058796159,0.519567399,2.091305169,12.95200246,1076.87932,358.0,215.0,45.82743521,72.29170366,1536.634534,261.0959247,153.0,61.0,26.0,10.0,331.4562104,2.467467467,3.148148148,1.871871872,0.595595596,0.05955956,19.49742414,5468.048874,0.783645656,6.132879046,4.497444634,3.526405451,1.584327087,0.340715503,0.119250426,0.015332198,321.6499338,,
