points,avg_points,projected_points,projected_avg_points,actual_rushingAttempts,actual_rushingYards,actual_rushingTouchdowns,actual_rushing2PtConversions,actual_27,actual_28,actual_29,actual_30,actual_31,actual_32,actual_33,actual_34,actual_rushing40PlusYardTD,actual_rushing50PlusYardTD,actual_rushing100To199YardGame,actual_rushing200PlusYardGame,actual_rushingYardsPerAttempt,actual_receivingReceptions,actual_receivingYards,actual_receivingTouchdowns,actual_47,actual_48,actual_49,actual_50,actual_51,actual_receivingTargets,actual_receivingYardsAfterCatch,actual_receivingYardsPerReception,actual_passingTimesSacked,actual_65,actual_66,actual_fumbles,actual_70,actual_lostFumbles,actual_turnovers,actual_defensiveSoloTackles,actual_defensiveTotalTackles,actual_teamWin,actual_teamLoss,actual_pointsScored,actual_179,actual_180,actual_181,actual_182,actual_184,actual_185,actual_210,actual_212,actual_213,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_27,proj_28,proj_29,proj_30,proj_31,proj_33,proj_34,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_49,proj_50,proj_51,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_210,proj_212,proj_213,pro_team,posRank,actual_54,actual_67,actual_kickoffReturnYards,actual_116,actual_117,actual_183,proj_kickoffReturnTouchdowns,proj_kickoffReturnYards,proj_116,proj_117,actual_passingAttempts,actual_passingCompletions,actual_passingIncompletions,actual_passingYards,actual_passingTouchdowns,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_passing40PlusYardTD,actual_passing50PlusYardTD,actual_passingInterceptions,actual_passingCompletionPercentage,actual_69,actual_175,actual_176,actual_177,actual_211,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_211,actual_receiving2PtConversions,actual_52,actual_receiving100To199YardGame,actual_defensiveAssistedTackles,actual_receiving40PlusYardTD,actual_receiving50PlusYardTD,actual_55,actual_186,actual_puntReturnYards,actual_puntsReturned,proj_puntReturnTouchdowns,proj_puntReturnYards,proj_puntsReturned,proj_119,actual_passing300To399YardGame,actual_passing400PlusYardGame,actual_passing2PtConversions,actual_178,actual_71,actual_defensiveFumbles,actual_defensive0PointsAllowed,actual_defensive1To6PointsAllowed,actual_defensive7To13PointsAllowed,actual_defensive14To17PointsAllowed,actual_defensiveTouchdowns,actual_defensiveInterceptions,actual_defensiveBlockedKicks,actual_defensiveSacks,actual_100,actual_interceptionReturnTouchdowns,actual_defensivePlusSpecialTeamsTouchdowns,actual_defensiveForcedFumbles,actual_110,actual_111,actual_112,actual_defensivePassesDefensed,actual_119,actual_defensivePointsAllowed,actual_defensive18To21PointsAllowed,actual_defensive22To27PointsAllowed,actual_defensive28To34PointsAllowed,actual_defensive35To45PointsAllowed,actual_defensiveYardsAllowed,actual_defensiveLessThan100YardsAllowed,actual_defensive100To199YardsAllowed,actual_defensive200To299YardsAllowed,actual_defensive300To349YardsAllowed,actual_defensive350To399YardsAllowed,actual_defensive400To449YardsAllowed,actual_defensive450To499YardsAllowed,actual_defensive500To549YardsAllowed,actual_defensive550PlusYardsAllowed,actual_188,actual_189,actual_190,actual_191,actual_192,actual_193,actual_194,actual_195,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,actual_madeFieldGoalsFrom50Plus,actual_attemptedFieldGoalsFrom50Plus,actual_missedFieldGoalsFrom50Plus,actual_madeFieldGoalsFrom40To49,actual_attemptedFieldGoalsFrom40To49,actual_missedFieldGoalsFrom40To49,actual_madeFieldGoalsFromUnder40,actual_attemptedFieldGoalsFromUnder40,actual_missedFieldGoalsFromUnder40,actual_madeFieldGoals,actual_attemptedFieldGoals,actual_missedFieldGoals,actual_madeExtraPoints,actual_attemptedExtraPoints,actual_missedExtraPoints,actual_198,actual_199,actual_200,actual_214,actual_215,actual_216,actual_217,actual_218,actual_219,actual_220,actual_221,actual_222,actual_223,actual_224,actual_225,actual_226,actual_227,actual_229,actual_230,actual_231,actual_232,actual_233,actual_234,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,actual_defensiveSafeties,actual_kickoffReturnTouchdowns,actual_receiving200PlusYardGame,actual_netPunts,actual_puntYards,actual_143,actual_puntAverage,actual_puntAverage42.0-43.9,actual_attemptedFieldGoalsFrom60Plus,actual_missedFieldGoalsFrom60Plus,actual_puntReturnTouchdowns,actual_fumbleReturnTouchdowns,actual_228,actual_defensiveBlockedKickForTouchdowns,actual_defensive45PlusPointsAllowed,actual_196,actual_fumbleRecoveredForTD,actual_madeFieldGoalsFrom60Plus,actual_defensive2PtReturns,actual_puntFairCatches,actual_puntAverage38.0-39.9
115.0,7.19,141.1,9.41,,,,,,,,,,,,,,,,,,42.0,29.8125,6.0,89.0,39.0,16.0,14.0,3.0,58.0,256.0,11.35714286,,,,1.0,,1.0,1.0,1.0,1.0,11.0,5.0,36.0,,,,,1.0,,16.0,,26.0,,,,,,,,,,,,,,,,,40.20048137,4.705139106,0.273259946,0.163736587,0.10700186,121.0,60.0,30.0,24.0,12.0,52.84929806,0.668221029,0.02066663,78.58765445,11.49942783,0.273259946,0.002130487,,0.484201667,0.484201667,,0.271152934,0.271152934,0.271152934,15.11764706,,29.57938663,BAL,17,2.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,3.82,80.84,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0,1155.0,12.0,5.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,WSH,25,,,1082.0,100.0,36.0,,0.448410033,1471.345422,147.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,,,,,260.0,19.0,0.13851,260.3869565,26.0,10.0,,,,,,10.0,0.0,0.0,2.0,2.0,1.0,7.0,1.0,43.0,86.0,1.0,1.0,16.0,377.0,225.0,74.0,60.0,3.0,391.0,4.0,3.0,5.0,1.0,5558.0,0.0,1.0,4.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,5.0,1.0,0.076423576,0.33966034,1.613386613,2.037962038,0.111661008,1.870897849,13.26207154,8.912577713,1.742238141,0.218959996,42.45404662,84.90809323,1.303071547,0.567826302,2.569478891,12.30208563,1104.912,368.0,220.0,45.53305853,79.35106077,400.8494164,2.462537463,4.330669331,3.736263736,2.122877123,0.28021978,23.57937744,6081.820922,0.246241446,2.547325308,3.235103142,4.228560012,3.540782179,2.12277109,0.832126267,0.247090555,357.7541719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0,16.08,259.64,17.31,,,,,,,,,,,,,,,,,,67.0,83.0,7.0,210.0,100.0,47.0,36.0,15.0,97.0,353.0,16.10447761,,,,,,,,1.0,1.0,12.0,1.0,42.0,,,,,,2.0,13.0,,51.0,,,,,,,,,,,,,,,,,82.7783431,7.633936284,0.452324961,0.303643027,0.198430718,250.0,125.0,62.0,50.0,25.0,89.78347577,4.292548883,0.132759244,138.4525851,13.9381302,0.452324961,0.0074536,,1.693999936,1.693999936,,0.948639964,0.948639964,0.948639964,15.11764706,,56.94562401,PHI,19,10.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0,20.07,312.75,20.85,150.0,42.0,14.0,,120.0,55.0,24.0,18.0,4.0,,23.0,8.0,,,,,4.2,,,,,,,,,,,,38.0,7.0,4.0,9.0,2.0,5.0,10.0,1.0,1.0,12.0,3.0,192.0,13.0,1.0,,,,,15.0,61.0,,124.5083764,35.72481384,9.945470093,0.378477669,107.0,53.0,26.0,21.0,10.0,24.0,12.0,0.245879517,0.172115662,0.839924701,0.028663408,4.303904869,,,,,,,,,,,,,,,,1.620112435,0.040161858,1.733697622,,9.127694928,0.797500906,,4.346619613,15.60140527,15.0,34.90076992,,PHI,7,,,,,,,,,,,361.0,248.0,113.0,193.53333333,18.0,574.0,284.0,137.0,110.0,52.0,23.0,44.0,18.0,15.0,3.0,4.0,1.0,5.0,0.68698061,4.0,8.0,3.0,3.0,139.0,495.5716209,318.4027556,177.1688652,241.6431352,20.94957325,724.0,362.0,181.0,144.0,72.0,36.0,63.0,31.0,2.966635188,1.938696096,2.960402976,0.39987282,1.241634766,11.25478566,0.642495943,35.44058567,7.393997306,3.549118707,173.330449,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0,18.14,230.05,16.43,228.0,67.85714286,6.0,,186.0,89.0,41.0,32.0,13.0,3.0,41.0,16.0,,,3.0,,4.16666667,68.0,38.78571429,2.0,104.0,49.0,22.0,15.0,5.0,89.0,542.0,7.98529412,,,,1.0,,,,1.0,1.0,5.0,9.0,48.0,5.0,1.0,,,,1.0,14.0,52.0,18.0,181.5306586,53.10769913,4.635335804,0.266674871,150.0,75.0,37.0,30.0,15.0,36.0,18.0,0.366037644,0.256226351,1.475830759,0.050364442,4.147397142,35.09304623,1.86030318,0.093053432,0.05467663,0.035731178,99.0,49.0,24.0,19.0,9.0,67.8192391,0.388976196,0.012030192,83.15641523,7.335610726,0.359728303,0.00677914,1.121663794,0.419049794,1.540713588,0.515965345,0.234667884,0.75063323,0.75063323,14.17647059,41.97743279,28.78821347,NO,8,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0,10.65,188.13,12.54,4.0,0.29411765,,,,,,,,,,,,,,,1.25,55.0,39.58823529,11.0,128.0,60.0,27.0,19.0,7.0,69.0,192.0,12.23636364,,,,,,,,,,12.0,5.0,66.0,,,,,5.0,,17.0,3.0,39.0,,,,,,,,,,,,,,,,,51.72089679,6.675409587,0.387731521,0.158720392,0.103723776,156.0,78.0,39.0,31.0,15.0,70.35192127,1.314793596,0.040663719,101.9097914,11.11409965,0.387731521,0.004229005,,0.961137513,0.961137513,,0.538237007,0.538237007,0.538237007,15.11764706,,39.17717909,BAL,6,4.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0,10.87,191.1,13.65,207.0,53.4,7.0,,153.0,74.0,34.0,22.0,9.0,1.0,37.0,16.0,,,1.0,,3.86956522,33.0,11.2,1.0,28.0,10.0,2.0,1.0,,41.0,237.0,5.09090909,,2.0,6.0,7.0,3.0,3.0,3.0,,,3.0,12.0,52.0,5.0,1.0,,1.0,,,15.0,40.0,8.0,188.8690177,55.87886833,4.724347145,0.247244296,158.0,79.0,39.0,31.0,15.0,37.0,18.0,0.382105682,0.267473977,1.628503193,0.055574566,4.19425665,23.67911293,1.005441319,0.054447508,0.038255364,0.024999881,67.0,33.0,16.0,13.0,6.0,46.00179356,0.154450772,0.004776828,62.82529929,7.297242608,0.301691804,0.008900216,1.626595381,0.39618094,2.022776321,0.748233875,0.221861326,0.970095201,0.970095201,14.17647059,43.81610368,19.00366627,NE,28,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0,11.36,207.89,13.86,2.0,-0.42857143,,,,,,,,,,,,,,,-3.0,59.0,64.28571429,3.0,174.0,84.0,38.0,30.0,12.0,103.0,215.0,15.25423729,,,,1.0,,1.0,1.0,1.0,1.0,9.0,5.0,18.0,,,,,3.0,,14.0,,37.0,4.493005872,1.887499683,0.210940614,0.009894844,5.0,2.0,1.0,1.0,,,,0.008259956,0.005781969,0.001905799,6.50376e-05,6.350882871,71.58840729,4.538787373,0.261371819,0.32839328,0.214605009,216.0,108.0,54.0,43.0,21.0,70.4716061,3.062954565,0.094730554,117.1910957,15.35722449,0.271266663,0.006596886,0.089860117,1.409432122,1.499292239,0.041335654,0.789281988,0.830617642,0.830617642,15.11764706,3.465689149,46.61323642,PIT,41,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,7.0,207.53,13.84,2.0,0.5,,,1.0,,,,,,,,,,,,3.0,33.0,31.25,3.0,71.0,33.0,14.0,10.0,4.0,67.0,91.0,11.36363636,,,,,,,,1.0,1.0,5.0,7.0,18.0,,,,,1.0,1.0,12.0,1.0,21.0,2.098491917,0.860549469,0.087638544,0.004490579,2.0,1.0,,,,,,0.00385284,0.002696988,0.000342924,1.17027e-05,6.19944401,65.26393626,6.228581527,0.330110956,0.233719012,0.152735375,197.0,98.0,49.0,39.0,19.0,71.56883942,2.43024779,0.075162303,116.6960255,13.78584817,0.334601535,0.006482725,0.041969838,1.431376788,1.473346627,0.019306126,0.801571002,0.820877127,0.820877127,15.11764706,2.704083883,44.91773553,BAL,85,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0,12.21,249.84,16.66,23.0,0.0,,,3.0,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,28.0,6.0,6.0,13.0,,2.0,18.0,,,7.0,7.0,108.0,,,,,,,14.0,2.0,,33.03176182,7.855693691,1.586641285,0.084895145,23.0,11.0,5.0,4.0,2.0,6.0,3.0,0.06181124,0.043267868,0.039892853,0.00136139,3.567336372,,,,,,,,,,,,,,,,1.347171538,0.041350573,0.518704734,,9.39785741,0.238604177,,4.500597462,15.52503203,15.0,8.996605287,,ATL,22,,,,,,,,,,,453.0,303.0,150.0,250.57142857,18.0,697.0,345.0,169.0,134.0,63.0,30.0,54.0,25.0,25.0,8.0,3.0,,16.0,0.66887417,2.0,5.0,5.0,1.0,163.0,530.2120191,341.9115508,188.3004682,263.8273576,24.85774893,791.0,395.0,197.0,158.0,79.0,39.0,68.0,34.0,3.491072363,2.281415789,4.139636435,0.55915634,1.262276393,11.02443457,0.644858167,35.22345377,8.879152676,4.261993285,188.9112796,,,,,,,,,,,,,,,2.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0,8.71,141.56,10.11,104.0,40.35714286,3.0,,106.0,50.0,22.0,15.0,4.0,,16.0,5.0,1.0,1.0,,,5.43269231,37.0,16.07142857,,40.0,17.0,7.0,5.0,,43.0,294.0,6.08108108,,,,,,,,,,2.0,12.0,18.0,2.0,,,,,,14.0,25.0,11.0,151.4942782,44.28998704,3.841752371,0.191884845,125.0,62.0,31.0,25.0,12.0,30.0,15.0,0.303943371,0.21276036,1.175889341,0.040128592,4.14455058,15.13176947,0.998383925,0.053823273,0.038616613,0.025235957,42.0,21.0,10.0,8.0,4.0,30.065279,0.085389325,0.002640907,40.07628632,7.134977358,0.245708117,0.004905098,0.930190903,0.184603995,1.114794898,0.427887815,0.103378237,0.531266053,0.531266053,14.17647059,35.34020769,12.02689777,CLE,34,3.0,,388.0,36.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,8.65,120.45,8.03,,,,,,,,,,,,,,,,,,49.0,35.88235294,7.0,115.0,56.0,25.0,14.0,3.0,79.0,166.0,12.44897959,,,,,,,,1.0,1.0,7.0,10.0,42.0,,,,,3.0,,17.0,,29.0,,,,,,,,,,,,,,,,,37.977229,3.469179255,0.16810005,0.173734383,0.113535419,114.0,57.0,28.0,22.0,11.0,43.24093756,0.55861258,0.017276678,73.10145142,13.27737965,0.16810005,0.003805203,,0.864818751,0.864818751,,0.484298501,0.484298501,0.484298501,15.11764706,,25.9570797,DAL,44,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,5.94,112.06,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0,1151.0,5.0,12.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,CHI,11,,,768.0,70.0,25.0,,0.362892388,1675.672932,167.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,,,,,304.0,24.0,0.14364,290.9014925,29.0,11.0,,,,,,13.0,0.0,1.0,1.0,2.0,1.0,11.0,2.0,40.0,80.0,1.0,3.0,17.0,377.0,225.0,64.0,66.0,6.0,368.0,6.0,3.0,3.0,1.0,6022.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,3.0,1.0,0.226235741,1.020612367,3.521112668,3.129877927,0.117081008,1.882563022,14.30206976,9.175608813,1.729337629,0.215349978,39.2718068,78.54361361,1.312146131,0.570416891,2.506176417,13.29098167,1091.693154,363.0,218.0,36.15709274,78.2663046,354.0629753,2.466479888,3.385031019,2.245347208,0.901540925,0.103762257,20.82723384,5772.40406,0.578520669,4.764287859,4.015614053,3.794414973,2.331097988,1.020918827,0.391352217,0.103793414,339.55318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
157.0,9.24,120.66,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,139.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,DEN,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,2.0,11.0,11.0,,15.0,16.0,1.0,31.0,34.0,3.0,46.0,46.0,,5.0,6.0,1.0,1252.0,109.0,1361.0,245.0,119.0,56.0,41.0,16.0,5.0,21.0,10.0,4.0,4.0,2.0,266.0,130.0,61.0,46.0,19.0,6.0,4.339289525,6.635158741,2.295869216,7.079339367,9.230097061,2.150757693,15.79305325,16.9820647,1.189011452,27.21168214,32.8473205,5.635638361,28.90365118,31.3834359,2.47978472,4.339289525,6.635158741,2.295869216,1026.683503,256.4313774,1283.114881,,,,,,,,,1.0,1.0,,,,,,,,,,,
47.0,3.13,158.8,11.34,74.0,15.06666667,3.0,,39.0,16.0,5.0,3.0,,,10.0,2.0,,,,,3.05405405,12.0,4.6,,11.0,3.0,,,,15.0,97.0,5.75,,,1.0,1.0,1.0,1.0,1.0,,1.0,7.0,8.0,18.0,3.0,,,,,,15.0,14.0,3.0,170.2223618,47.23513563,5.660144191,0.330091937,133.0,66.0,33.0,26.0,13.0,34.0,17.0,0.341238919,0.238867243,1.164948114,0.03975521,3.933839855,15.2827397,1.090050117,0.052841725,0.034795385,0.022738784,43.0,21.0,10.0,8.0,4.0,32.10783104,0.080981698,0.002504589,43.00962898,6.747740435,0.382933662,0.007504693,1.43494798,0.270664012,1.705611991,0.660076071,0.151571846,0.811647917,0.811647917,14.17647059,39.24337622,12.58896548,None,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,5.47,106.68,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0,1050.0,15.0,2.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,KC,14,,,785.0,72.0,28.0,,0.488529814,1432.632375,143.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,,,,,307.0,24.0,0.185478947,270.4046053,27.0,10.0,,,,,,7.0,0.0,0.0,4.0,4.0,1.0,13.0,1.0,39.0,78.0,,1.0,15.0,344.0,204.0,58.0,71.0,7.0,326.0,4.0,3.0,1.0,1.0,5451.0,0.0,0.0,7.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,1.0,0.188737748,0.850170034,3.043608722,2.856571314,0.112381588,1.866192886,13.06368361,8.941905121,1.719107069,0.21260874,44.04549947,88.09099894,1.297622269,0.568570617,2.652583235,13.79359243,1038.017159,346.0,207.0,35.81480119,66.36608208,358.6844922,2.465493099,3.621724345,2.618523705,1.207241448,0.147929586,21.09908778,5890.678613,0.450567585,3.910586588,3.715057259,3.961594239,2.796919538,1.445216783,0.561084163,0.158973846,346.5105066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
